id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1375829,Quiet apartment with private courty,6678424,Fabrice,Pessac,Verthamon,44.81425,-0.61991,Entire home/apt,45,4,12,2018-08-25,0.19,2,334
1376433,Villa avec piscine proche Bordeaux,7457361,Alexandre,Pessac,Magonty,44.77967,-0.69844,Entire home/apt,250,10,5,2018-08-24,0.07,1,351
1384380,❤  Chartrons - appart avec balcon et parking ❤,7493374,Christophe,Bordeaux,Bordeaux Maritime,44.86423,-0.55987,Entire home/apt,75,3,11,2018-08-19,0.51,1,0
1385160,Studio with kitchen and breakfast,7442737,Patricia,Bordeaux,La Bastide,44.84393,-0.5531,Private room,85,2,1,2018-06-02,0.08,3,365
1386739,Cozy apartment in Bordeaux,7501900,Reynald,Bordeaux,La Bastide,44.8426,-0.55762,Entire home/apt,35,3,80,2019-02-20,1.14,1,0
1387018,studio with courtyard hyper center,3897750,Julien,Bordeaux,Bordeaux Sud,44.83134,-0.57001,Entire home/apt,30,2,78,2018-08-30,1.10,1,0
1413371,"Appartement de Cédric, Saint Médard en Jalles",7618574,Cédric,Saint-Mdard-en-Jalles,Saint-Mdard-en-Jalles,44.89775,-0.75079,Entire home/apt,61,3,12,2019-04-17,1.49,1,105
1419391,B&B garden side Bordeaux Mondésir,7643775,Capucine & Damien,Merignac,La Glacire,44.83533,-0.61787,Private room,80,2,9,2018-10-28,0.13,1,44
1421443,4* studio in the center of Bordeaux,7651794,Lionel,Bordeaux,Centre ville (Bordeaux),44.84192,-0.57525,Entire home/apt,92,5,20,2019-04-30,0.29,1,316
1440894,Beautiful apartment in city center,29102137,L.C.B,Bordeaux,Centre ville (Bordeaux),44.83715,-0.56797,Entire home/apt,147,2,13,2019-05-03,0.43,26,112
1443453,Happy Home,7750472,Guy,Merignac,Centre ville (Merignac),44.84616,-0.65816,Private room,25,1,74,2019-05-18,1.06,1,89
1454611,Cosy House in St Genès,4751437,Elodie & Charlotte,Bordeaux,Nansouty - Saint Gens,44.8196,-0.57921,Private room,50,2,3,2019-04-23,0.04,1,341
1499802,Top apartment Bordeaux Centre A/C,1029070,Louis,Bordeaux,Bordeaux Sud,44.83429,-0.57461,Entire home/apt,55,2,352,2019-05-13,5.34,5,16
1509955,Studio au coeur de la ville,8064781,Estelle,Bordeaux,Centre ville (Bordeaux),44.84319,-0.57071,Entire home/apt,55,6,22,2019-05-03,0.42,1,304
1540841,Cosy appartment in the heart of Bordeaux,8213752,Laurent,Bordeaux,Bordeaux Sud,44.83369,-0.56109,Entire home/apt,70,4,10,2015-06-18,0.15,3,10
1547915,Petite Maison tout confort située à Pessac centre,8248228,Mathieu,Pessac,Chiquet-Fontaudin,44.80518,-0.62131,Entire home/apt,45,14,5,2018-07-29,0.27,1,156
1550138,Charming flat in the city center,8256943,Lea,Bordeaux,Bordeaux Sud,44.83258,-0.56988,Entire home/apt,59,3,95,2017-07-03,1.61,1,0
1585274,Maison,4800008,Pauline,Bordeaux,La Bastide,44.85224,-0.54225,Entire home/apt,150,5,5,2019-01-02,0.15,1,213
1591705,Maison avec jardin,8490764,Christophe,Cenon,Palmer-Gravires-Cavailles,44.85149,-0.51952,Entire home/apt,40,2,33,2017-07-24,0.63,4,0
1605871,Appartement de type t2 de 52 m2,8555286,Ghislaine,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.822,-0.60042,Entire home/apt,37,5,116,2019-03-16,2.02,1,22
1612906,La Villa - Bordeaux Chambres Hotes,8585746,Sylvain,Bordeaux,Bordeaux Sud,44.82904,-0.5723,Entire home/apt,625,3,8,2018-11-04,0.16,1,89
1612990,"Nice, confortable and quiet suite",8586420,Iñaki,Bordeaux,Centre ville (Bordeaux),44.84707,-0.58877,Private room,69,2,58,2019-05-21,0.99,1,54
1652831,Superbe Duplex avec Parking/Jardin,4538479,Richard,Bordeaux,Bordeaux Sud,44.83056,-0.5743,Entire home/apt,96,2,32,2019-05-03,1.46,1,338
1659105,"Maison spacieuse en pierre, jardin et garage...",8723427,Julien,Bordeaux,Nansouty - Saint Gens,44.81632,-0.56724,Entire home/apt,145,4,6,2018-07-27,0.18,1,34
1672218,Chambre SDB+ Breakfast Gare St Jean,8852292,Agnès,Bordeaux,Bordeaux Sud,44.82423,-0.56142,Private room,55,2,61,2019-05-06,1.01,1,17
1679033,"Villa de standing/piscine, Gironde",8505152,Laurent,Saint-Aubin-de-Mdoc,Saint-Aubin-de-Mdoc,44.92407,-0.75069,Entire home/apt,370,7,0,,,1,313
1695870,TRAVELATHOME - Appartement Bordeaux Triangle d'or,8956385,Travelathome,Bordeaux,Centre ville (Bordeaux),44.84384,-0.58064,Entire home/apt,60,2,56,2019-05-12,0.88,1,339
1699336,Bedroom and a family house,8973463,Emmanuel,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83464,-0.60518,Private room,39,2,16,2018-11-11,0.28,1,335
1724221,maison confortable spacieuse jardin,9088101,,Villenave-d'Ornon,Villenave-d'Ornon,44.78562,-0.57122,Entire home/apt,85,1,2,2016-06-20,0.03,1,85
1754018,Maison au palmier/ Palm tree house,7914032,Aurelien,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83495,-0.60089,Entire home/apt,75,2,76,2019-04-14,1.16,1,236
1765419,"""Zenitude"" room with private bathroom",8526889,Louise-Marie,Talence,Talence,44.80375,-0.57566,Private room,26,1,0,,,3,353
1791040,A very quiet and safe apart!,9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.84439,-0.57953,Entire home/apt,156,90,7,2014-12-09,0.11,72,327
1791884,High end apartment 80 sqm w lift downtown Bordeaux,9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.84081,-0.57755,Entire home/apt,156,90,14,2016-07-03,0.21,72,235
1800344,Design Loft Vintage,3070456,Cécile & Hugo,Bordeaux,Caudran,44.85562,-0.60557,Entire home/apt,500,2,73,2019-05-19,1.19,1,331
1842045,Bedroom(bed160x200) +bathroom+Breakfast+parking,6854230,Marcel,Talence,Talence,44.82321,-0.59128,Private room,42,2,53,2019-04-28,1.57,2,322
1845964,charming apartment with garden,6599376,Camille,Bordeaux,Bordeaux Sud,44.83141,-0.57581,Entire home/apt,85,2,39,2019-05-05,0.63,1,152
1857931,Friendly B&B - room w/private bath,7442737,Patricia,Bordeaux,La Bastide,44.84354,-0.55333,Private room,90,2,1,2018-08-13,0.11,3,88
1873856,Nice room with private bathroom - pool,5058811,Jérôme,Bgles,Bgles,44.78812,-0.56114,Private room,40,2,56,2019-03-15,0.93,1,99
1890659,L'appart du Vieux Marché / Maison de centre ville,4310833,Jean-Christophe,Bordeaux,Centre ville (Bordeaux),44.83745,-0.57245,Entire home/apt,270,3,73,2019-01-01,1.15,15,86
1920911,La Soubrante,9957180,Laurence,Ambs,Ambs,45.01038,-0.52722,Entire home/apt,142,3,0,,,2,365
1926172,Appartement clair avec A/C,1029070,Louis,Bordeaux,Bordeaux Sud,44.83365,-0.5744,Entire home/apt,48,2,214,2019-05-12,6.09,5,162
1926911,Chartreuse du 18ème siècle,9957180,Laurence,Ambs,Ambs,45.01214,-0.52868,Private room,60,2,0,,,2,365
1937428,Private room in single family home ,4216040,Jean,Bordeaux,Caudran,44.85087,-0.59741,Private room,250,2,0,,,3,365
1939935,HÔTEL PARTICULIER MARENGO BORDEAUX,10034489,Alain - Didier,Bordeaux,Bordeaux Sud,44.83219,-0.57083,Entire home/apt,450,3,2,2018-11-26,0.23,3,242
1949284,Nuit du manège CosyHOME in Bordeaux,7548084,Marie-Hélène,Bordeaux,Centre ville (Bordeaux),44.84003,-0.58433,Entire home/apt,98,2,8,2019-05-09,0.13,1,355
1981739,T1 bis duplex quartier historique,10226460,Carolle,Bordeaux,Centre ville (Bordeaux),44.83752,-0.56844,Entire home/apt,54,1,22,2019-05-12,0.47,3,334
1981799,Ideal family house with Garden,8807194,Gerard Et Marion,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85843,-0.57054,Entire home/apt,270,5,7,2018-08-22,0.12,1,222
1997144,Bordeaux duplex 70m2 chartrons,10291316,Xavier,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85354,-0.56874,Entire home/apt,65,1,248,2019-05-18,3.78,1,261
2024975,Gite Fonteneau 10mn de Bordeaux,10034489,Alain - Didier,Floirac,Floirac,44.83747,-0.50635,Entire home/apt,125,6,7,2019-04-18,0.17,3,313
2029668,Appartement surplombant la ville,10423832,Christophe,Bordeaux,Nansouty - Saint Gens,44.82538,-0.58916,Entire home/apt,90,2,54,2018-10-31,1.01,1,237
2046196,Wonderful flat in the center of the town,10413510,Julie,Bordeaux,Centre ville (Bordeaux),44.84086,-0.56922,Entire home/apt,80,2,2,2019-04-28,0.25,1,185
2048461,Vaste T2 de 65 m² vue superbe,10500478,Patricia Et Pierre,Bordeaux,Centre ville (Bordeaux),44.83737,-0.56708,Entire home/apt,140,3,16,2019-04-04,0.26,1,0
2065825,Chartrons: room and garden,10053712,Aurélie,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85701,-0.57599,Private room,40,4,69,2019-04-06,1.08,1,105
2111744,LOVE! St Pierre - DUPLEX 40m2,4822238,Minh & Géraldine,Bordeaux,Centre ville (Bordeaux),44.84055,-0.57216,Entire home/apt,68,3,137,2019-01-01,2.09,1,0
2113583,Appartement 3 chambres et terrasse   St Michel,8697845,Elodie,Bordeaux,Bordeaux Sud,44.83398,-0.56797,Entire home/apt,190,7,0,,,1,173
2118428,"Center 3bedrooms/3bathrooms , Duplex 160m2",10798726,Julien & Laure-Hélène,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85152,-0.57363,Entire home/apt,280,3,129,2019-04-07,2.49,3,135
2133988,Superbe appartement à 2 pas des Quinconces,10888994,Les Maisons De Dorothée,Bordeaux,Centre ville (Bordeaux),44.84698,-0.57288,Entire home/apt,120,3,13,2019-05-06,0.21,4,197
2144094,Apartment  19th century town house,10943963,Rozenn,Bordeaux,La Bastide,44.84388,-0.55099,Entire home/apt,76,2,286,2019-05-08,4.38,1,264
2151772,Superbe appartement au cœur de Bdx,10943571,Laurène & Théo,Bordeaux,Bordeaux Sud,44.83387,-0.56859,Entire home/apt,84,4,28,2018-06-23,0.78,2,142
2151787,Superbe suite au cœur de Bdx,10943571,Laurène & Théo,Bordeaux,Bordeaux Sud,44.83195,-0.56562,Private room,48,4,23,2016-06-26,0.37,2,109
2154652,maison lumineuse dans secteur calme,10995317,Georges,Bruges,Bruges,44.87653,-0.59614,Entire home/apt,190,4,14,2017-08-31,0.23,1,258
2154705,Charming stone house of 140 m2,10810085,Chantal,Blanquefort,Blanquefort,44.92623,-0.6437,Entire home/apt,90,2,49,2019-01-01,0.82,1,235
2157691,bedroom jacuzzi indoor heated pool,4178213,David Et Sandrine,Pessac,Magonty,44.79377,-0.70516,Private room,99,1,170,2019-05-19,2.77,1,317
2184032,T3 et Terrasse Arborée Hyper Centre,11138696,Christophe,Bordeaux,Bordeaux Sud,44.83211,-0.56906,Entire home/apt,70,2,203,2019-01-03,3.13,4,31
2204876,Superbe studio dans immeuble de standing app 6,10888994,Les Maisons De Dorothée,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84807,-0.57188,Entire home/apt,80,2,1,2015-04-07,0.02,4,262
2219615,"Studio,9min hypercentre de Bordeaux",11306750,Laura,Talence,Talence,44.80781,-0.59206,Entire home/apt,200,1,7,2014-08-14,0.11,2,0
2225756,Echoppe rénovée dans le centre.,7721469,Caroline,Bordeaux,Centre ville (Bordeaux),44.84508,-0.59512,Entire home/apt,250,2,134,2019-05-12,2.16,1,330
2229602,2 room aprt in residence with pool,6116023,Patrick,Bgles,Bgles,44.80447,-0.57126,Entire home/apt,44,3,5,2018-07-20,0.10,1,0
2231377,Chambre privée avec jardin,9477089,Stephane,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83665,-0.59446,Private room,50,1,76,2019-05-17,2.05,1,39
2235038,Grande maison au coeur d'un jardin,5195363,Corinne,Bordeaux,Caudran,44.85355,-0.60666,Entire home/apt,300,3,2,2016-01-05,0.04,2,3
2248994,"NEW studio ""chic"" on garden ***",4057188,Virginie,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82918,-0.59955,Private room,55,1,416,2019-05-01,6.56,3,323
2253278,T3 hypercentre,11507461,Jacques,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.84978,-0.58136,Entire home/apt,160,3,39,2019-05-06,0.64,1,59
2273201,Appartement kater,11605863,Cathy,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83358,-0.58366,Entire home/apt,35,1,27,2019-04-26,0.44,1,334
2285698,T3 Climatisé Hyper Centre,11138696,Christophe,Bordeaux,Bordeaux Sud,44.83213,-0.56874,Entire home/apt,62,2,103,2019-05-07,1.66,4,17
2308002,Chartrons: Duplex-terrasse 160m²,11787227,Michel,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85359,-0.56849,Entire home/apt,250,4,11,2018-07-07,0.19,1,335
2315195,Chambre / T3 refait à neuf au goût du jour,8918350,Nadège,Bruges,Bruges,44.8792,-0.61304,Private room,50,1,1,2016-06-19,0.03,1,362
2317125,Lovely 55 sqm + parking downtown Bordeaux,9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.837,-0.56698,Entire home/apt,130,90,7,2016-05-17,0.12,72,365
2318661,Beautifull House,11841137,Tiphaine,Bordeaux,Nansouty - Saint Gens,44.81955,-0.5742,Entire home/apt,170,3,20,2019-04-28,0.34,1,215
2322866,Lovely 2 bedrooms / 2 bathrooms with parking,9382960,Kareen,Bordeaux,Centre ville (Bordeaux),44.84064,-0.58004,Entire home/apt,166,3,10,2018-11-23,0.19,72,327
2324216,"Chambre proche tram A, Bordeaux centre en 10 min",11871220,Vanessa,Merignac,Les Eyquems,44.83194,-0.64164,Private room,215,2,0,,,2,100
2337857,Appartement Cosy 40 m² Balcon Piscine et Parking,11546187,Myriam,Bgles,Bgles,44.81502,-0.54406,Entire home/apt,40,2,16,2018-11-04,0.63,1,0
2340521,"Studio avec parking, piscine et jacuzzi",4247258,Géraldine,Bordeaux,Bordeaux Maritime,44.86175,-0.56488,Entire home/apt,80,2,17,2019-04-19,0.36,3,63
2363783,Charming House in Bordeaux,9874153,Romain,Merignac,Capeyron,44.86106,-0.64559,Entire home/apt,185,7,14,2018-08-19,0.24,1,243
2370213,Très beau studio à deux pas des Quinconces,10888994,Les Maisons De Dorothée,Bordeaux,Centre ville (Bordeaux),44.84709,-0.57143,Entire home/apt,88,2,9,2019-04-24,0.14,4,174
2370975,T1 bis de caractère à Bordeaux Métropole,12112972,Christine,Bordeaux,Bordeaux Maritime,44.85847,-0.55874,Entire home/apt,75,2,14,2018-07-06,0.23,1,264
2375170,Superbe T2 hypercentre bordeaux,11249836,Alain,Bordeaux,Centre ville (Bordeaux),44.84433,-0.57772,Entire home/apt,70,4,22,2017-03-16,0.42,2,326
2383441,Chartrons: Cosy Studio in Bordeaux :),12175598,Patrick Et Emilie,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85352,-0.57067,Entire home/apt,29,62,28,2018-12-18,0.44,1,0
2384060,CHAMBRE COSY & PETIT DEJEUNER,7896753,Patricia Et Claude,Bordeaux,Bordeaux Sud,44.81554,-0.55158,Private room,40,1,141,2019-05-16,2.26,1,298
2402008,Spacious room with view.,9116145,Gaetan & Greg,Bordeaux,La Bastide,44.84166,-0.55886,Private room,25,1,215,2019-05-15,3.76,1,159
2404231,Jolie Chambre proche Bx -Bx Lac,9400972,Corinne,Bruges,Bruges,44.8732,-0.60602,Private room,33,2,21,2018-09-18,0.34,3,349
2406128,Chambre à 10mn de Bordeaux Centre,9400972,Corinne,Bruges,Bruges,44.8748,-0.60658,Private room,30,1,22,2018-10-14,0.35,3,320
2429044,Magnifique studio à deux pas des Quinconces,10888994,Les Maisons De Dorothée,Bordeaux,Centre ville (Bordeaux),44.84668,-0.57328,Entire home/apt,80,2,3,2019-05-06,0.06,4,353
2436520,Belle maison d'architecte en ville,10612698,Magali,Bordeaux,Caudran,44.84246,-0.61651,Entire home/apt,160,2,19,2019-05-16,0.40,1,341
2480264,1 room + 1 kitchen +1 bathroom,12597975,Mila,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.82428,-0.59434,Entire home/apt,45,20,43,2019-05-14,0.68,1,284
2482044,JOLI DUPLEX - 85 M2 - CENTRE HIST,3430725,Aurélia,Bordeaux,Centre ville (Bordeaux),44.84053,-0.56792,Entire home/apt,93,7,2,2019-01-07,0.04,1,153
2492843,A 50m du quai des Chartrons****,12758644,Yann,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85774,-0.56605,Entire home/apt,69,5,88,2019-05-16,1.42,1,262
2493747,The place to be !,12762976,Carole,Le Bouscat,Le Bouscat,44.86511,-0.61617,Entire home/apt,238,2,27,2019-04-22,0.53,1,173
2512534,Appartement dans résidence calme,12861536,Jeanne,Bordeaux,Caudran,44.83886,-0.60206,Entire home/apt,150,1,0,,,1,0
2517422,Maison typique bordelaise,12888245,Stephanie,Talence,Talence,44.82478,-0.5897,Entire home/apt,200,3,28,2018-10-25,0.84,1,24
2518522,T3 70m2 tout équipé moderne,12893025,Joanna,Bordeaux,Bordeaux Maritime,44.85787,-0.55465,Entire home/apt,85,3,7,2016-12-08,0.12,1,0
2519743,Chartons flat - ideally located! :),3170753,Marième & Stéphane,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85195,-0.57214,Entire home/apt,80,2,81,2019-05-07,1.29,1,180
2522837,Sainte Colombe view,12917011,Stephane,Bordeaux,Centre ville (Bordeaux),44.83791,-0.57125,Entire home/apt,89,3,315,2019-05-18,5.21,1,279
2525201,appart 35m2 +garage Bordeaux centre,12929499,Mathieu,Bordeaux,Nansouty - Saint Gens,44.82583,-0.56978,Entire home/apt,65,5,135,2019-02-24,2.17,1,48
2530568,T2 tramway A stop jeans jaures.,12540790,Isabelle,Cenon,Gambetta-Mairie-Lissandre,44.85213,-0.53699,Entire home/apt,56,3,47,2019-03-22,1.08,1,177
2544157,Roof Top appart proche Bordeaux ctr,5036309,Martin,Talence,Talence,44.8182,-0.58851,Entire home/apt,115,2,53,2019-05-15,0.92,1,298
2544549,Nice appartment (5 min downtown),2235781,Alexandra,Bordeaux,Bordeaux Maritime,44.86216,-0.56195,Entire home/apt,49,2,53,2018-08-09,0.85,1,204
2545132,Grande chambre+Salle de bain centre ville,1842076,Grégory,Bordeaux,Bordeaux Sud,44.83321,-0.56955,Private room,35,2,177,2019-05-16,3.72,2,279
2546284,Centre historique Bdx - Près rue St Catherine 50m2,13036563,Emma Et Fanny,Bordeaux,Centre ville (Bordeaux),44.8379,-0.57524,Entire home/apt,106,2,10,2019-05-15,1.49,1,82
2562159,Chambre Double avec SDB Privative,12833914,Charlotte,Bordeaux,Saint Augustin - Tauzin - Alphonse Dupeux,44.83534,-0.58214,Private room,100,2,0,,,1,365
2571484,Jolie Maison 70m2 avec Jardin 4/6 p,11749918,Caroline,Bordeaux,Bordeaux Maritime,44.85817,-0.561,Entire home/apt,110,2,20,2019-05-08,0.57,1,2
2595648,Belle chambre centre ville et gare.,8495128,Vanessa,Bordeaux,Bordeaux Sud,44.82155,-0.56561,Private room,43,1,239,2019-04-25,3.80,3,234
2598374,Quiet sunny and cosy apartment in the city centre,2223054,Didier,Bordeaux,Centre ville (Bordeaux),44.84209,-0.58581,Entire home/apt,65,4,56,2019-05-12,0.93,1,72
2604928,"T2 hyper-centre, atypique et cosy",11534444,Gaëllane,Bordeaux,Centre ville (Bordeaux),44.83688,-0.56835,Entire home/apt,90,3,95,2019-05-16,3.49,1,55
2609366,cheap nice flat in old center city,13364713,Thierry,Bordeaux,La Bastide,44.83946,-0.55676,Entire home/apt,35,7,312,2017-08-14,5.07,6,0
2611369,Maison du Parc avec piscine,9247246,Valerie,Bordeaux,Caudran,44.8553,-0.60111,Entire home/apt,120,2,5,2019-05-12,0.11,1,154
2618732,Bordeaux Tourny !,13410998,Pierre,Bordeaux,Centre ville (Bordeaux),44.84463,-0.5751,Entire home/apt,70,1,25,2018-11-24,0.65,1,142
2662281,Le Clos Prévinquières,13627663,Véronique,Merignac,Arlac,44.82833,-0.62346,Private room,70,1,12,2019-05-13,0.49,1,363
2663080,2-pièces cozy spacieux aux Chartrons,1791079,Louis,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85276,-0.57411,Entire home/apt,42,13,3,2019-04-06,0.12,1,0
2679324,"Sunny double bedroom, Chartrons, Cité du vin",5197927,Jean-Luc,Bordeaux,Bordeaux Maritime,44.85955,-0.55836,Private room,28,2,89,2019-05-22,1.56,2,295
2688296,Studio Bordeaux centre,13695565,Louis,Bordeaux,Bordeaux Sud,44.82874,-0.56784,Entire home/apt,43,3,20,2019-04-22,0.55,1,344
2690733,Bathed in Light House Loft,13771979,Stéphanie,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85342,-0.58392,Entire home/apt,138,4,31,2019-01-01,0.53,1,121
2693188,Maison de ville avec piscine et sauna,13782771,Delphine,Eysines,Eysines,44.87142,-0.63377,Entire home/apt,280,2,12,2018-08-31,0.25,1,336
2744051,Apartment in the historic center,2943832,Jules,Bordeaux,Bordeaux Sud,44.83283,-0.57564,Entire home/apt,45,6,9,2016-06-13,0.17,1,0
2748888,1 chambre  cuisine et S de B privée,14064512,Christiane,Bordeaux,La Bastide,44.8475,-0.55899,Entire home/apt,35,1,18,2019-04-26,0.29,1,2
2750593,Belle chambre près de la gare Saint-Jean,8495128,Vanessa,Bordeaux,Bordeaux Sud,44.82133,-0.56378,Private room,57,2,69,2018-07-14,1.14,3,231
2757359,"bright, sunny and quiet appartment, tram, parking",5197927,Jean-Luc,Bordeaux,Bordeaux Maritime,44.86131,-0.55701,Entire home/apt,52,2,95,2019-05-12,1.63,2,56
2758236,Characterful Duplex on Place des Chartrons in Bordeaux,14108597,Arièle,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85137,-0.57388,Entire home/apt,150,3,174,2019-04-17,2.85,3,266
2772856,Bordeaux Maison de charme Piscine,1006407,Sylvie,Le Bouscat,Le Bouscat,44.85449,-0.59702,Entire home/apt,105,4,53,2019-04-12,0.89,1,180
2779573,Bordeaux centre apt  3 pieces parking tram,7031206,Chantal,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.85587,-0.56649,Entire home/apt,60,7,45,2019-05-10,0.73,2,46
2808332,Cosy flat down center,14364378,Diane,Bordeaux,Centre ville (Bordeaux),44.8365,-0.57118,Entire home/apt,130,3,78,2019-05-04,1.31,1,313
2808914,Chic Studio in an 18th Century Building in Bordeaux,8213752,Laurent,Bordeaux,Centre ville (Bordeaux),44.83823,-0.56797,Entire home/apt,60,3,193,2019-05-18,3.73,3,145
2828045,Flat with private garden,14467875,Laurine,Bordeaux,Centre ville (Bordeaux),44.84302,-0.58506,Entire home/apt,57,1,57,2018-12-08,0.93,1,322
2833908,chambre iindépendante chez l'habitant,14497051,Marie,Merignac,Arlac,44.82282,-0.61393,Private room,45,1,90,2019-05-19,1.71,1,341
2835903,Échoppe bordelaise: Gare Saint Jean,14502449,Pauline Et Clément,Bordeaux,Bordeaux Sud,44.82575,-0.5599,Entire home/apt,85,1,9,2017-04-17,0.18,1,19
2840165,Studio calme et cosy aux Chartrons,14528682,Nadine,Bordeaux,Chartrons - Grand Parc - Jardin Public,44.86131,-0.57133,Entire home/apt,65,2,31,2018-06-09,0.50,1,238
2845149,appartement en entier à merignac,14276295,Marie Laure,Merignac,Capeyron,44.85836,-0.63875,Entire home/apt,55,1,4,2018-05-13,0.07,1,305
